#group,false,false,true,true,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,long,long,long,long,long,long,long,double,string,double,string,long,string,string,long,long,long,long
#default,_result,,,,,,,,,,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_measurement,pci,rnti,testbed,bsr,cqi,dl_brate,dl_bs,dl_mcs,dl_nof_nok,dl_nof_ok,pucch_snr_db,pucch_ta_ns,pusch_snr_db,pusch_ta_ns,ri,srs_ta_ns,ta_ns,ul_brate,ul_mcs,ul_nof_nok,ul_nof_ok
,,398,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:25:15.472Z,ue_info,1,48d0,default,0,0,0,0,0,0,0,-13.241441,117.614732,29.647001,243.632002,0,n/a,n/a,9728,27,0,2
,,399,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:25:26.472Z,ue_info,1,48d1,default,0,0,75568,0,3,1,38,-4.0198817,46.915247,27.476336,209.695344,0,n/a,n/a,124480,26,4,14
,,399,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:25:27.472Z,ue_info,1,48d1,default,0,0,175584,0,3,4,86,-0.12854305,-6.188289,23.370268,271.312615,0,n/a,n/a,203080,25,18,27
,,399,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:25:28.472Z,ue_info,1,48d1,default,0,0,8272,0,3,0,16,-6.2736726,-170.603442,33.11782,272.762435,0,n/a,n/a,53504,27,0,11
,,399,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:25:29.472Z,ue_info,1,48d1,default,0,0,25736,0,3,0,36,-0.46775573,-152.801491,30.96609,274.370706,0,n/a,n/a,111872,27,0,23
,,399,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:25:30.472Z,ue_info,1,48d1,default,0,0,11144,0,3,1,17,-5.343444,-201.212586,33.80152,276.265496,0,n/a,n/a,48640,27,15,10
,,399,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:25:31.472Z,ue_info,1,48d1,default,0,0,40952,447,3,0,17,-7.6143217,-162.261770,33.83713,274.857229,0,n/a,n/a,26232,27,16,7
,,400,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:25:32.472Z,ue_info,1,48d2,default,0,0,9272,0,3,1,14,-6.2622337,-120.438457,29.688501,27.847292,0,n/a,n/a,17792,23,0,4
,,400,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:25:33.472Z,ue_info,1,48d2,default,0,8,920,0,3,0,5,-11.812272,-49.367259,32.22667,377.400738,1,n/a,-25.210595,13952,27,0,3
,,400,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:25:37.473Z,ue_info,1,48d2,default,0,0,864,0,13,0,2,-11.612472,-25.858567,33.179,298.563634,0,n/a,n/a,9728,27,0,2
,,400,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:25:38.473Z,ue_info,1,48d2,default,0,0,15656,0,13,0,15,-7.8042526,39.184577,29.701557,300.315577,0,n/a,n/a,64800,27,1,8
,,401,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:25:40.473Z,ue_info,1,48d3,default,0,0,135776,0,2,8,72,0.112218514,-87.610879,33.454094,268.046051,0,n/a,n/a,112808,26,0,22
,,401,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:25:41.473Z,ue_info,1,48d3,default,0,0,116520,0,2,4,82,2.4380002,-48.809284,34.391357,279.017883,0,n/a,n/a,150296,27,0,28
,,401,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:25:42.473Z,ue_info,1,48d3,default,0,0,8112,0,2,0,13,-7.150447,-54.107673,35.508667,277.766503,0,n/a,n/a,43776,27,0,9
,,401,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:25:43.473Z,ue_info,1,48d3,default,0,0,12344,0,2,0,22,-3.712246,-14.353444,35.428463,277.709972,0,n/a,n/a,63232,27,0,13
,,401,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:25:44.473Z,ue_info,1,48d3,default,0,0,10672,0,2,0,19,-6.604035,9.195961,34.466,275.878904,0,n/a,n/a,48640,27,0,10
,,401,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:25:45.473Z,ue_info,1,48d3,default,0,0,7344,0,2,0,15,-6.3391757,-121.307366,33.538834,276.777484,0,n/a,n/a,58368,27,0,12
,,402,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:25:46.473Z,ue_info,1,48d4,default,0,0,8472,0,3,0,16,-3.6974387,-138.806541,30.171001,186.835393,0,n/a,n/a,27520,24,0,6
,,402,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:25:47.473Z,ue_info,1,48d4,default,0,0,9040,0,3,1,12,-8.306465,-118.123388,32.854,277.031802,0,n/a,n/a,29184,27,0,6
,,402,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:25:48.473Z,ue_info,1,48d4,default,0,0,17784,0,3,2,31,-3.0899847,11.230479,33.14643,273.749947,0,n/a,n/a,68096,27,0,14
,,402,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:25:49.473Z,ue_info,1,48d4,default,0,0,11328,0,3,0,14,-6.615487,-179.585783,33.293167,273.047561,0,n/a,n/a,58368,27,0,12
,,402,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:25:50.473Z,ue_info,1,48d4,default,0,0,0,0,0,0,0,-13.406641,-121.378577,33.894,262.959787,0,n/a,n/a,4864,27,0,1
,,402,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:25:51.473Z,ue_info,1,48d4,default,0,0,104,0,3,0,1,-12.775842,-10.599781,33.964,267.028810,0,n/a,n/a,4864,27,0,1
,,403,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:25:57.473Z,ue_info,1,48d5,default,0,5,9080,0,3,1,17,-7.4347754,-317.266597,32.318336,103.505464,1,n/a,-255.690168,27520,24,0,6
,,403,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:25:59.473Z,ue_info,1,48d5,default,0,0,240,0,7,0,1,-13.024701,-138.722754,34.38067,275.166826,0,n/a,n/a,14592,27,0,3
,,403,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:03.473Z,ue_info,1,48d5,default,0,0,480,0,7,0,2,-12.1031685,-1.525883,34.276,264.655228,0,n/a,n/a,14592,27,0,3
,,404,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:11.473Z,ue_info,1,48d6,default,0,0,3896,0,3,0,8,-3.0496001,-54.822660,28.792,-112.279253,0,n/a,n/a,17792,23,0,4
,,404,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:13.473Z,ue_info,1,48d6,default,0,0,0,0,0,0,0,-12.765481,125.457788,17.756802,1060.384079,0,n/a,n/a,0,27,5,0
,,404,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:14.473Z,ue_info,1,48d6,default,0,0,24,0,0,0,1,-12.300179,-164.520259,25.193,664.011623,0,n/a,n/a,9472,19,0,2
,,405,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:20.473Z,ue_info,1,48d7,default,0,8,7528,0,6,0,15,-3.8147728,-51.879852,15.618001,324.503560,1,n/a,19.812180,16896,18,0,4
,,405,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:21.473Z,ue_info,1,48d7,default,0,12,537232,0,16,4,100,1.3052087,-67.183876,29.304668,276.444922,1,n/a,150.727061,503976,26,28,50
,,405,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:22.473Z,ue_info,1,48d7,default,7587,0,373312,0,20,2,71,1.0957927,-241.883555,27.968319,260.618521,0,n/a,n/a,445352,26,24,39
,,405,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:23.474Z,ue_info,1,48d7,default,0,0,80144,21723,0,181,822,10.705032,159.193888,20.66956,250.543280,1,n/a,185.739907,253512,17,18,50
,,405,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:24.474Z,ue_info,1,48d7,default,0,0,26952,28721,0,277,1123,10.8829,169.843545,22.51606,310.606140,0,n/a,n/a,146816,27,5,29
,,405,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:25.474Z,ue_info,1,48d7,default,0,7,289208,0,0,229,840,9.380237,200.660224,27.333214,233.027919,1,n/a,205.698541,134480,26,8,25
,,405,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:26.474Z,ue_info,1,48d7,default,2014,0,403216,3343,8,2,84,2.596183,-63.175214,30.313612,277.573491,0,n/a,n/a,240352,26,9,32
,,405,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:27.474Z,ue_info,1,48d7,default,535,0,1833104,11906,7,27,228,4.4693,91.840946,26.402655,273.865879,0,n/a,n/a,689168,24,40,55
,,405,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:28.474Z,ue_info,1,48d7,default,2014,0,2113976,0,3,102,447,7.21659,127.066286,28.36787,231.778799,0,n/a,n/a,244960,26,7,39
,,406,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:29.474Z,ue_info,1,48d8,default,0,0,147872,0,3,10,47,1.1318573,34.767055,27.891876,251.166000,0,n/a,n/a,181536,26,2,14
,,406,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:30.474Z,ue_info,1,48d8,default,0,0,140208,0,1,4,96,1.6264476,166.386428,31.7602,237.765832,0,n/a,n/a,201352,27,3,27
,,406,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:31.474Z,ue_info,1,48d8,default,0,0,380672,0,0,32,261,8.55387,163.220264,29.849531,247.621244,0,n/a,n/a,425208,27,7,44
,,406,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:32.474Z,ue_info,1,48d8,default,0,0,298992,61,0,46,272,7.5281076,92.884868,30.31478,228.570997,1,n/a,133.590717,281176,27,2,34
,,406,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:33.474Z,ue_info,1,48d8,default,0,0,31776,9600,0,76,1324,19.829094,170.049091,27.42983,210.353278,0,n/a,n/a,172744,27,2,33
,,407,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:34.474Z,ue_info,1,48d9,default,0,0,769768,78432,0,117,556,7.9845996,179.016908,20.813356,240.994041,0,n/a,n/a,511104,27,10,49
,,407,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:35.474Z,ue_info,1,48d9,default,0,0,905696,0,0,57,660,10.816227,140.086868,32.737103,357.294368,0,n/a,n/a,341872,28,0,49
,,407,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:36.474Z,ue_info,1,48d9,default,0,0,795696,290453,0,141,577,6.168202,114.737624,25.308138,317.475269,0,n/a,n/a,162776,27,6,38
,,407,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:37.474Z,ue_info,1,48d9,default,0,0,1582960,428541,0,248,1152,9.677669,238.667212,21.033522,260.896655,0,n/a,n/a,182568,27,15,56
,,407,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:38.474Z,ue_info,1,48d9,default,1038,13,11366784,0,9,62,1241,12.982883,298.529301,28.336023,351.324161,1,n/a,317.708697,586072,27,14,79
,,407,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:39.474Z,ue_info,1,48d9,default,745,0,13406328,722366,15,337,968,9.097181,211.864361,20.999548,317.758207,0,n/a,n/a,464296,26,24,60
,,408,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:40.474Z,ue_info,1,48db,default,0,0,613904,74191,1,69,300,9.870001,166.082387,23.626236,239.592907,0,n/a,n/a,78360,26,3,14
,,408,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:41.474Z,ue_info,1,48db,default,745,0,3138128,343284,1,57,1295,17.77165,261.506074,32.89112,287.061880,0,n/a,n/a,270936,26,0,75
,,408,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:42.474Z,ue_info,1,48db,default,0,0,7986776,104487,4,48,1352,17.651825,219.193055,29.936861,287.180541,0,n/a,n/a,465056,25,34,87
,,408,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:45.474Z,ue_info,1,48db,default,535,0,11038592,621970,5,52,1348,15.926272,246.026019,34.429962,336.532594,0,n/a,n/a,447600,27,0,100
,,409,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:46.474Z,ue_info,1,48dc,default,0,0,315280,44045,1,52,164,4.5175967,197.565001,9.420261,314.861808,0,n/a,n/a,56432,16,13,10
,,409,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:47.474Z,ue_info,1,48dc,default,0,0,1539288,176622,0,309,1091,9.690778,285.641391,20.167511,191.281842,0,n/a,n/a,186552,27,14,39
,,409,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:48.474Z,ue_info,1,48dc,default,0,1,1650664,109166,0,250,1150,9.892819,190.293434,14.596016,306.546724,1,n/a,242.141510,370816,16,50,78
,,409,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:49.474Z,ue_info,1,48dc,default,39818,15,1099776,0,0,116,819,11.152951,238.183688,19.68277,330.757047,1,n/a,299.724064,1106048,19,118,116
,,409,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:50.474Z,ue_info,1,48dc,default,150000,8,182472,0,24,0,168,12.716001,n/a,21.100859,350.195450,1,n/a,350.195450,3671880,17,296,301
,,410,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:55.474Z,ue_info,1,48e4,default,150000,0,106000,0,3,2,107,2.2356172,-221.710224,21.44715,262.204111,0,n/a,n/a,2157048,21,195,157
,,410,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:56.475Z,ue_info,1,48e4,default,300000,0,203864,348,2,0,197,15.402,n/a,21.623888,256.892179,0,n/a,n/a,4382816,18,286,312
,,410,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:57.474Z,ue_info,1,48e4,default,300000,0,161216,0,3,0,172,-0.502,-634.002674,21.606863,255.810789,0,n/a,n/a,4283120,17,257,319
,,411,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:26:59.474Z,ue_info,1,48e5,default,0,0,2624,0,3,0,4,-4.222154,-159.200027,22.03,-264.994299,0,n/a,n/a,4224,9,0,1
,,411,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:00.474Z,ue_info,1,48e5,default,0,0,0,0,0,0,0,-13.38852,-313.802104,34.126003,299.072269,0,n/a,n/a,4352,28,0,1
,,411,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:01.474Z,ue_info,1,48e5,default,0,1,1216,0,2,0,5,-11.544739,170.420307,36.106003,282.626701,1,n/a,176.771636,13568,28,0,3
,,411,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:02.474Z,ue_info,1,48e5,default,300000,0,94712,0,0,2,120,-3.5136898,-267.970705,16.5891,253.898179,0,n/a,n/a,1439744,16,152,141
,,411,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:03.474Z,ue_info,1,48e5,default,0,0,122496,156,0,6,173,8.36581,15.449515,22.791407,275.183737,0,n/a,n/a,6276952,20,208,330
,,411,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:04.475Z,ue_info,1,48e5,default,300000,14,386504,0,3,39,299,7.473076,-26.801779,20.944977,308.886598,1,n/a,275.686546,2394344,19,166,162
,,411,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:05.475Z,ue_info,1,48e5,default,300000,0,235568,0,25,2,147,13.8410015,n/a,21.102179,308.479258,0,n/a,n/a,4886736,17,247,351
,,411,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:06.475Z,ue_info,1,48e5,default,300000,0,132760,0,26,0,122,13.556001,n/a,19.549263,297.047933,0,n/a,n/a,3458800,16,264,333
,,411,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:07.474Z,ue_info,1,48e5,default,77284,0,171040,0,26,1,134,15.762001,n/a,17.778328,250.200969,0,n/a,n/a,3034000,15,278,314
,,411,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:08.475Z,ue_info,1,48e5,default,14726,0,197464,0,26,0,132,3.8037603,-12.263520,18.960659,286.921448,0,n/a,n/a,2396456,16,246,252
,,411,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:09.475Z,ue_info,1,48e5,default,0,0,123392,0,26,0,96,4.7383256,0.624215,20.0265,301.294591,0,n/a,n/a,1422400,21,234,126
,,411,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:10.474Z,ue_info,1,48e5,default,0,0,104936,0,26,1,91,3.6861002,313.920253,19.845907,307.672849,0,n/a,n/a,901768,22,218,80
,,411,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:11.475Z,ue_info,1,48e5,default,10570,0,97920,0,26,0,77,-0.65548676,113.733272,23.791334,300.412722,0,n/a,n/a,313136,25,55,41
,,411,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:12.475Z,ue_info,1,48e5,default,28581,0,155640,0,27,0,108,5.1585455,-541.246209,19.325369,287.784843,0,n/a,n/a,1560280,21,269,133
,,411,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:13.475Z,ue_info,1,48e5,default,10570,0,243992,0,26,6,108,5.185415,218.268511,19.007347,289.016327,0,n/a,n/a,1663792,21,281,138
,,411,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:14.475Z,ue_info,1,48e5,default,0,13,175016,0,24,2,105,3.5101647,-13.415015,18.889046,297.752450,1,n/a,266.732570,1682832,19,152,137
,,411,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:15.475Z,ue_info,1,48e5,default,3909,0,146040,0,24,2,95,3.578256,-4.009177,22.48726,290.555022,0,n/a,n/a,1461920,23,136,88
,,411,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:16.475Z,ue_info,1,48e5,default,0,0,212544,0,24,8,103,2.6106668,227.435450,14.858477,289.173130,0,n/a,n/a,1007584,14,151,143
,,411,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:17.475Z,ue_info,1,48e5,default,5446,0,137424,0,24,4,113,0.71865517,-283.911277,14.906709,270.201525,0,n/a,n/a,1217776,14,196,157
,,412,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:13.475Z,ue_info,1,48e6,default,0,15,2536,0,25,9,1,-8.725819,-73.896160,1.274,-187.174479,1,n/a,-99.069069,4224,9,1,1
,,412,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:16.475Z,ue_info,1,48e6,default,0,15,4720,0,16,2,7,-3.2562222,21.606425,7.458,297.673552,1,n/a,59.684652,8272,21,5,3
,,412,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:17.475Z,ue_info,1,48e6,default,0,15,2784,0,26,0,3,-3.309068,195.749934,8.418,258.000711,1,n/a,204.336217,14208,27,5,3
,,412,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:18.475Z,ue_info,1,48e6,default,0,15,15368,0,26,0,8,1.6002223,222.483322,22.805668,263.298887,1,n/a,226.856429,18312,22,1,5
,,412,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:19.475Z,ue_info,1,48e6,default,0,15,11968,0,26,0,11,2.0678148,287.658679,18.234615,293.594780,1,n/a,288.883626,33144,27,5,8
,,412,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:20.475Z,ue_info,1,48e6,default,0,15,9240,0,26,0,10,2.8516366,284.566227,17.7252,282.491072,1,n/a,284.087378,33664,27,8,7
,,412,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:21.475Z,ue_info,1,48e6,default,0,15,21392,0,23,0,17,1.2212921,269.399067,22.670183,278.403547,1,n/a,271.022714,29184,27,5,6
,,412,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:22.475Z,ue_info,1,48e6,default,0,14,349432,0,22,51,73,2.2728422,258.123521,11.905949,264.663981,1,n/a,261.826671,173832,18,42,35
,,412,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:23.475Z,ue_info,1,48e6,default,0,15,15600,0,19,2,18,-5.1824656,136.932357,10.438477,276.280986,1,n/a,178.148127,42672,15,13,8
,,412,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:24.475Z,ue_info,1,48e6,default,0,14,640,0,19,0,1,0.053584155,292.480507,27.9165,280.761725,1,n/a,291.612395,14592,27,1,3
,,412,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:25.475Z,ue_info,1,48e6,default,0,15,640,0,19,0,1,0.7174653,283.996542,25.458,285.593671,1,n/a,284.058046,4864,27,1,1
,,412,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:26.475Z,ue_info,1,48e6,default,0,13,3800,0,16,2,7,-0.53225935,285.522475,4.6730003,-599.924704,1,n/a,251.466787,4864,27,1,1
,,412,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:27.475Z,ue_info,1,48e6,default,0,15,1920,0,19,0,3,0.55516505,275.939925,28.812002,270.080562,1,n/a,275.824988,4864,27,0,1
,,412,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:28.475Z,ue_info,1,48e6,default,0,15,640,0,19,0,1,0.20716842,293.151857,28.61,266.011568,1,n/a,292.619745,4864,27,0,1
,,412,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:30.475Z,ue_info,1,48e6,default,0,15,640,0,19,0,1,0.14994064,288.767524,29.441002,282.287601,1,n/a,288.518265,9728,27,0,2
,,412,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:31.475Z,ue_info,1,48e6,default,0,15,640,0,19,0,1,0.32320794,276.580835,30.021002,285.339354,1,n/a,276.917689,9728,27,0,2
,,412,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:32.475Z,ue_info,1,48e6,default,0,14,1888,0,19,0,3,1.1853981,278.350853,-5.314,-372.568763,1,n/a,230.134575,4864,27,3,1
,,412,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:33.475Z,ue_info,1,48e6,default,0,15,640,0,19,0,1,2.0843763,284.362841,30.710001,281.524649,1,n/a,284.253616,9728,27,0,2
,,412,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:34.475Z,ue_info,1,48e6,default,0,12,640,0,19,0,1,1.0920792,292.612668,7.099,650.533025,1,n/a,306.378894,4864,27,1,1
,,412,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:35.475Z,ue_info,1,48e6,default,0,14,13440,0,19,2,7,2.4473333,256.591761,30.770802,274.556498,1,n/a,258.224929,35848,27,0,5
,,412,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:36.475Z,ue_info,1,48e6,default,0,15,640,0,19,0,1,2.467604,286.987301,30.631,278.981531,1,n/a,286.679438,9728,27,0,2
,,412,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:37.475Z,ue_info,1,48e6,default,0,15,640,0,19,0,1,2.4659011,286.977098,30.812002,277.201337,1,n/a,286.785422,4864,27,0,1
,,412,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:38.475Z,ue_info,1,48e6,default,0,15,640,0,19,1,1,-0.5912872,334.584541,31.117336,282.626672,1,n/a,331.643605,14592,27,0,3
,,412,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:39.475Z,ue_info,1,48e6,default,0,15,0,0,19,1,0,-0.79752475,276.814745,30.820002,308.227527,1,n/a,277.430672,4864,27,0,1
,,412,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:40.475Z,ue_info,1,48e6,default,0,14,640,0,0,0,1,0.9329505,297.017408,30.484001,277.201337,1,n/a,296.628855,4864,27,0,1
,,412,2026-03-20T11:15:12.585823219Z,2026-03-20T15:15:12.585823219Z,2026-03-20T12:27:41.475Z,ue_info,1,48e6,default,0,14,1280,0,19,0,2,1.1406863,279.042609,14.360667,163.438585,1,n/a,272.498994,9728,27,1,2
