timestamp_unix,datetime_utc,fivegs_amffunction_amf_authfail,fivegs_amffunction_amf_authreject,fivegs_amffunction_amf_authreq,fivegs_amffunction_mm_confupdate,fivegs_amffunction_mm_confupdatesucc,fivegs_amffunction_mm_paging5greq,fivegs_amffunction_mm_paging5gsucc,fivegs_amffunction_rm_regemergreq,fivegs_amffunction_rm_regemergsucc,fivegs_amffunction_rm_reginitfail,fivegs_amffunction_rm_reginitreq,fivegs_amffunction_rm_reginitsucc,fivegs_amffunction_rm_registeredsubnbr,fivegs_amffunction_rm_regmobfail,fivegs_amffunction_rm_regmobreq,fivegs_amffunction_rm_regmobsucc,fivegs_amffunction_rm_regperiodfail,fivegs_amffunction_rm_regperiodreq,fivegs_amffunction_rm_regperiodsucc,fivegs_ep_n3_gtp_indatapktn3upf,fivegs_ep_n3_gtp_outdatapktn3upf,fivegs_smffunction_sm_n4sessionestabreq,fivegs_smffunction_sm_n4sessionreport,fivegs_smffunction_sm_n4sessionreportsucc,fivegs_smffunction_sm_pdusessioncreationreq,fivegs_smffunction_sm_pdusessioncreationsucc,fivegs_smffunction_sm_qos_flow_nbr,fivegs_smffunction_sm_sessionnbr,fivegs_upffunction_sm_n4sessionestabreq,fivegs_upffunction_sm_n4sessionreport,fivegs_upffunction_sm_n4sessionreportsucc,fivegs_upffunction_upf_qosflows,fivegs_upffunction_upf_sessionnbr
1774019265,2026-03-20T15:07:45Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019280,2026-03-20T15:08:00Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019295,2026-03-20T15:08:15Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019310,2026-03-20T15:08:30Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019325,2026-03-20T15:08:45Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019340,2026-03-20T15:09:00Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019355,2026-03-20T15:09:15Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019370,2026-03-20T15:09:30Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019385,2026-03-20T15:09:45Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019400,2026-03-20T15:10:00Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019415,2026-03-20T15:10:15Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019430,2026-03-20T15:10:30Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019445,2026-03-20T15:10:45Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019460,2026-03-20T15:11:00Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019475,2026-03-20T15:11:15Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019490,2026-03-20T15:11:30Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019505,2026-03-20T15:11:45Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019520,2026-03-20T15:12:00Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019535,2026-03-20T15:12:15Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019550,2026-03-20T15:12:30Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019565,2026-03-20T15:12:45Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019580,2026-03-20T15:13:00Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019595,2026-03-20T15:13:15Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019610,2026-03-20T15:13:30Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019625,2026-03-20T15:13:45Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019640,2026-03-20T15:14:00Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019655,2026-03-20T15:14:15Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019670,2026-03-20T15:14:30Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019685,2026-03-20T15:14:45Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019700,2026-03-20T15:15:00Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019715,2026-03-20T15:15:15Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019730,2026-03-20T15:15:30Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019745,2026-03-20T15:15:45Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019760,2026-03-20T15:16:00Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019775,2026-03-20T15:16:15Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019790,2026-03-20T15:16:30Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019805,2026-03-20T15:16:45Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019820,2026-03-20T15:17:00Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019835,2026-03-20T15:17:15Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019850,2026-03-20T15:17:30Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019865,2026-03-20T15:17:45Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019880,2026-03-20T15:18:00Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019895,2026-03-20T15:18:15Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019910,2026-03-20T15:18:30Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019925,2026-03-20T15:18:45Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019940,2026-03-20T15:19:00Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019955,2026-03-20T15:19:15Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019970,2026-03-20T15:19:30Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774019985,2026-03-20T15:19:45Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020000,2026-03-20T15:20:00Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020015,2026-03-20T15:20:15Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020030,2026-03-20T15:20:30Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020045,2026-03-20T15:20:45Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020060,2026-03-20T15:21:00Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020075,2026-03-20T15:21:15Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020090,2026-03-20T15:21:30Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020105,2026-03-20T15:21:45Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020120,2026-03-20T15:22:00Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020135,2026-03-20T15:22:15Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020150,2026-03-20T15:22:30Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020165,2026-03-20T15:22:45Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020180,2026-03-20T15:23:00Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020195,2026-03-20T15:23:15Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020210,2026-03-20T15:23:30Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020225,2026-03-20T15:23:45Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020240,2026-03-20T15:24:00Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020255,2026-03-20T15:24:15Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020270,2026-03-20T15:24:30Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020285,2026-03-20T15:24:45Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020300,2026-03-20T15:25:00Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020315,2026-03-20T15:25:15Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020330,2026-03-20T15:25:30Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020345,2026-03-20T15:25:45Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020360,2026-03-20T15:26:00Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020375,2026-03-20T15:26:15Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020390,2026-03-20T15:26:30Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020405,2026-03-20T15:26:45Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020420,2026-03-20T15:27:00Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020435,2026-03-20T15:27:15Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020450,2026-03-20T15:27:30Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020465,2026-03-20T15:27:45Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020480,2026-03-20T15:28:00Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020495,2026-03-20T15:28:15Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020510,2026-03-20T15:28:30Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020525,2026-03-20T15:28:45Z,,0,0,0,0,0,0,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,,0
1774020540,2026-03-20T15:29:00Z,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,0,,0
